MyDate	GroupLib	Libelle	Debit	Credit	Category	Weekly	Monthly	Yearly
2015-11-30 00:00:00	RETRAITAUDISTRIBUTEUR	LESNEVEN228/1117H59	60	0	NULL	NULL	NULL	NULL
2015-11-30 00:00:00	PAIEMENTPARCARTE	SUBWAY-TADEN27/11	8	0	NULL	NULL	NULL	NULL
2015-11-30 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN27/11	11	0	NULL	NULL	NULL	NULL
2015-11-30 00:00:00	PAIEMENTPARCARTE	CASINOCARBSS184LESNEVEN29/11	58	0	NULL	NULL	NULL	NULL
2015-11-30 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66827/11	28	0	NULL	NULL	NULL	NULL
2015-11-30 00:00:00	VIREMENTENVOTREFAVEUR	C.P.A.M.FINISTERE153300004086	0	5	NULL	NULL	NULL	NULL
2015-11-27 00:00:00	PRELEVEMENT	GAEL	1	0	NULL	NULL	NULL	NULL
2015-11-27 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN26/11	17	0	NULL	NULL	NULL	NULL
2015-11-27 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL26/11	10	0	NULL	NULL	NULL	NULL
2015-11-27 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC53291215380001	0	1891	NULL	NULL	NULL	NULL
2015-11-26 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN25/11	22	0	NULL	NULL	NULL	NULL
2015-11-26 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL25/11	12	0	NULL	NULL	NULL	NULL
2015-11-25 00:00:00	PAIEMENTPARCARTE	MCDONALDQUEVERT24/11	11	0	NULL	NULL	NULL	NULL
2015-11-25 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL24/11	62	0	NULL	NULL	NULL	NULL
2015-11-24 00:00:00	RETRAITAUDISTRIBUTEUR	DINANCENTRE123/1116H50	60	0	NULL	NULL	NULL	NULL
2015-11-24 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN23/11	44	0	NULL	NULL	NULL	NULL
2015-11-24 00:00:00	PAIEMENTPARCARTE	LIBRAIRIELEGRENIERDINAN23/11	25	0	NULL	NULL	NULL	NULL
2015-11-23 00:00:00	PAIEMENTPARCARTE	LEPASSESIMPLEDINAN20/11	22	0	NULL	NULL	NULL	NULL
2015-11-23 00:00:00	PAIEMENTPARCARTE	BRICOMARCHETADEN21/11	8	0	NULL	NULL	NULL	NULL
2015-11-23 00:00:00	PAIEMENTPARCARTE	DECATHLON0720TADEN21/11	50	0	NULL	NULL	NULL	NULL
2015-11-23 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN21/11	13	0	NULL	NULL	NULL	NULL
2015-11-23 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN20/11	15	0	NULL	NULL	NULL	NULL
2015-11-23 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN21/11	23	0	NULL	NULL	NULL	NULL
2015-11-20 00:00:00	PAIEMENTPARCARTE	TERRESNEUVASDINAN19/11	103	0	NULL	NULL	NULL	NULL
2015-11-20 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN19/11	7	0	NULL	NULL	NULL	NULL
2015-11-19 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL18/11	56	0	NULL	NULL	NULL	NULL
2015-11-19 00:00:00	VIREMENTENVOTREFAVEUR	MMAIARD151432901061532215507	0	99	NULL	NULL	NULL	NULL
2015-11-18 00:00:00	PRELEVEMENT	SUPPLETIS018506	4268	0	NULL	NULL	NULL	NULL
2015-11-18 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	12415	0	NULL	NULL	NULL	NULL
2015-11-18 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN17/11	9	0	NULL	NULL	NULL	NULL
2015-11-16 00:00:00	RETRAITAUDISTRIBUTEUR	LESNEVEN14/1116H17	60	0	NULL	NULL	NULL	NULL
2015-11-16 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH13/1117H09	60	0	NULL	NULL	NULL	NULL
2015-11-16 00:00:00	PAIEMENTPARCARTE	LELAFAYETTEBREST15/11	70	0	NULL	NULL	NULL	NULL
2015-11-16 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN14/11	48	0	NULL	NULL	NULL	NULL
2015-11-16 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN14/11	18	0	NULL	NULL	NULL	NULL
2015-11-13 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	8	0	NULL	NULL	NULL	NULL
2015-11-13 00:00:00	VIREMENTENVOTREFAVEUR	PRETBUDGET	0	30000	NULL	NULL	NULL	NULL
2015-11-12 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	24	0	NULL	NULL	NULL	NULL
2015-11-12 00:00:00	PAIEMENTPARCARTE	SFRCBONESHOTPUTEAUX09/11	49	0	NULL	NULL	NULL	NULL
2015-11-10 00:00:00	PAIEMENTPARCARTE	ADKERAUTODINAN09/11	10	0	NULL	NULL	NULL	NULL
2015-11-10 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN09/11	8	0	NULL	NULL	NULL	NULL
2015-11-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	383	0	NULL	NULL	NULL	NULL
2015-11-09 00:00:00	PAIEMENTPARCARTE	BRICOMARCHETADEN07/11	8	0	NULL	NULL	NULL	NULL
2015-11-09 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN06/11	18	0	NULL	NULL	NULL	NULL
2015-11-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL06/11	22	0	NULL	NULL	NULL	NULL
2015-11-09 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN07/11	57	0	NULL	NULL	NULL	NULL
2015-11-06 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN05/11	36	0	NULL	NULL	NULL	NULL
2015-11-04 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN03/11	12	0	NULL	NULL	NULL	NULL
2015-11-03 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2015-11-03 00:00:00	RETRAITAUDISTRIBUTEUR	LANVALLAY02/1118H18	60	0	NULL	NULL	NULL	NULL
2015-11-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL02/11	35	0	NULL	NULL	NULL	NULL
2015-11-02 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN31/10	64	0	NULL	NULL	NULL	NULL
2015-11-02 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN31/10	70	0	NULL	NULL	NULL	NULL
2015-11-02 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN30/10	13	0	NULL	NULL	NULL	NULL
2015-11-02 00:00:00	PAIEMENTPARCARTE	LESTERRASSESDINAN01/11	5	0	NULL	NULL	NULL	NULL
2015-10-30 00:00:00	FRAIS	OPERATIONETRANGER	0	0	NULL	NULL	NULL	NULL
2015-10-30 00:00:00	PAIEMENTPARCARTE	INTERMARCHELANVALL29/10	19	0	NULL	NULL	NULL	NULL
2015-10-30 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN29/10	31	0	NULL	NULL	NULL	NULL
2015-10-30 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66829/10	27	0	NULL	NULL	NULL	NULL
2015-10-29 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH28/1017H49	60	0	NULL	NULL	NULL	NULL
2015-10-27 00:00:00	PRELEVEMENT	SUPPLETIS018506	112	0	NULL	NULL	NULL	NULL
2015-10-27 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC52961551200001	0	1896	NULL	NULL	NULL	NULL
2015-10-22 00:00:00	RETROATITRECOMMERCIAL	COMMISSIOND'INTERVENTION	0	16	NULL	NULL	NULL	NULL
2015-10-22 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	16	0	NULL	NULL	NULL	NULL
2015-10-21 00:00:00	RETROATITRECOMMERCIAL	COMMISSIOND'INTERVENTION	0	8	NULL	NULL	NULL	NULL
2015-10-21 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	8	0	NULL	NULL	NULL	NULL
2015-10-21 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN20/10	9	0	NULL	NULL	NULL	NULL
2015-10-21 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN20/10	6	0	NULL	NULL	NULL	NULL
2015-10-20 00:00:00	RETROATITRECOMMERCIAL	COMMISSIOND'INTERVENTION	0	16	NULL	NULL	NULL	NULL
2015-10-20 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	24	0	NULL	NULL	NULL	NULL
2015-10-20 00:00:00	REJET	PRLVSUPPLETIS	0	104	NULL	NULL	NULL	NULL
2015-10-20 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN19/10	5	0	NULL	NULL	NULL	NULL
2015-10-19 00:00:00	PRELEVEMENT	GAEL	1	0	NULL	NULL	NULL	NULL
2015-10-19 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	8	0	NULL	NULL	NULL	NULL
2015-10-19 00:00:00	PAIEMENTPARCARTE	LEONVOLLESNEVEN17/10	38	0	NULL	NULL	NULL	NULL
2015-10-19 00:00:00	PAIEMENTPARCARTE	BARDESVEDETTEDINAN16/10	71	0	NULL	NULL	NULL	NULL
2015-10-19 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN16/10	16	0	NULL	NULL	NULL	NULL
2015-10-19 00:00:00	VIREMENTENVOTREFAVEUR	C.P.A.M.FINISTERE152890003419	0	3	NULL	NULL	NULL	NULL
2015-10-16 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	8	0	NULL	NULL	NULL	NULL
2015-10-16 00:00:00	PRELEVEMENT	SUPPLETIS018506	104	0	NULL	NULL	NULL	NULL
2015-10-16 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN15/10	9	0	NULL	NULL	NULL	NULL
2015-10-15 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	8	0	NULL	NULL	NULL	NULL
2015-10-15 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN14/10	10	0	NULL	NULL	NULL	NULL
2015-10-14 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	24	0	NULL	NULL	NULL	NULL
2015-10-14 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN13/10	9	0	NULL	NULL	NULL	NULL
2015-10-13 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	24	0	NULL	NULL	NULL	NULL
2015-10-13 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN12/1017H44	80	0	NULL	NULL	NULL	NULL
2015-10-13 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN12/10	9	0	NULL	NULL	NULL	NULL
2015-10-13 00:00:00	PAIEMENTPARCARTE	CASINOCARBSS184LESNEVEN12/10	45	0	NULL	NULL	NULL	NULL
2015-10-12 00:00:00	CHEQUEEMIS	5216277/0000000/000000000	365	0	NULL	NULL	NULL	NULL
2015-10-12 00:00:00	PAIEMENTPARCARTE	OSAKABREST10/10	32	0	NULL	NULL	NULL	NULL
2015-10-12 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN09/10	12	0	NULL	NULL	NULL	NULL
2015-10-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	383	0	NULL	NULL	NULL	NULL
2015-10-09 00:00:00	PAIEMENTPARCARTE	LENEZROUGEDINAN08/10	22	0	NULL	NULL	NULL	NULL
2015-10-09 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN08/10	10	0	NULL	NULL	NULL	NULL
2015-10-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN06/10	15	0	NULL	NULL	NULL	NULL
2015-10-07 00:00:00	CHEQUEEMIS	5216279	120	0	NULL	NULL	NULL	NULL
2015-10-05 00:00:00	RETRAITAUDISTRIBUTEUR	DINANGARE04/1017H46	60	0	NULL	NULL	NULL	NULL
2015-10-05 00:00:00	PAIEMENTPARCARTE	COIF&COLEFOLGOET03/10	14	0	NULL	NULL	NULL	NULL
2015-10-05 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN02/10	12	0	NULL	NULL	NULL	NULL
2015-10-05 00:00:00	PAIEMENTPARCARTE	CASINOCARBSS184LESNEVEN04/10	53	0	NULL	NULL	NULL	NULL
2015-10-05 00:00:00	WEBCOMPTEJOINTCMB	VIREMENTEMIS	650	0	NULL	NULL	NULL	NULL
2015-10-02 00:00:00	FRAIS	INTDEB3TRIM15TAEG=18,17%	33	0	NULL	NULL	NULL	NULL
2015-10-02 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN01/10	3	0	NULL	NULL	NULL	NULL
2015-10-02 00:00:00	CHEQUEEMIS	5216278	770	0	NULL	NULL	NULL	NULL
2015-10-01 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2015-10-01 00:00:00	PAIEMENTPARCARTE	LECARIVERPLOUGASTELDAO30/09	70	0	NULL	NULL	NULL	NULL
2015-10-01 00:00:00	CHEQUEEMIS	5216274	30	0	NULL	NULL	NULL	NULL
2015-09-30 00:00:00	PAIEMENTPARCARTE	CENTRELECLERCLEHON29/09	28	0	NULL	NULL	NULL	NULL
2015-09-30 00:00:00	PAIEMENTPARCARTE	SFRCBONESHOTPUTEAUX28/09	48	0	NULL	NULL	NULL	NULL
2015-09-29 00:00:00	FRAIS	OPERATIONETRANGER	0	0	NULL	NULL	NULL	NULL
2015-09-29 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN28/09	13	0	NULL	NULL	NULL	NULL
2015-09-29 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN28/09	61	0	NULL	NULL	NULL	NULL
2015-09-29 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66828/09	26	0	NULL	NULL	NULL	NULL
2015-09-28 00:00:00	PRELEVEMENT	GAEL	1	0	NULL	NULL	NULL	NULL
2015-09-28 00:00:00	RETRAITAUDISTRIBUTEUR	LESNEVEN27/0911H24	60	0	NULL	NULL	NULL	NULL
2015-09-28 00:00:00	PAIEMENTPARCARTE	ANTYCOZPLOUGASTELDAOU26/09	23	0	NULL	NULL	NULL	NULL
2015-09-28 00:00:00	PAIEMENTPARCARTE	CASTORAMABREST26/09	54	0	NULL	NULL	NULL	NULL
2015-09-28 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN25/09	15	0	NULL	NULL	NULL	NULL
2015-09-28 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC52671045180001	0	1825	NULL	NULL	NULL	NULL
2015-09-25 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN24/09	10	0	NULL	NULL	NULL	NULL
2015-09-24 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN23/09	22	0	NULL	NULL	NULL	NULL
2015-09-24 00:00:00	VIREMENTENVOTREFAVEUR	SUPPLETIS	0	800	NULL	NULL	NULL	NULL
2015-09-23 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	8	0	NULL	NULL	NULL	NULL
2015-09-22 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	24	0	NULL	NULL	NULL	NULL
2015-09-22 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN21/0912H55	60	0	NULL	NULL	NULL	NULL
2015-09-21 00:00:00	PAIEMENTPARCARTE	CENTRELECLERCGUINGAMP18/09	6	0	NULL	NULL	NULL	NULL
2015-09-21 00:00:00	PAIEMENTPARCARTE	SUPERU29PLOUGASTELDA19/09	7	0	NULL	NULL	NULL	NULL
2015-09-21 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN19/09	21	0	NULL	NULL	NULL	NULL
2015-09-21 00:00:00	PAIEMENTPARCARTE	GARAGEDEBELAIRLESNEVEN20/09	59	0	NULL	NULL	NULL	NULL
2015-09-18 00:00:00	PRELEVEMENT	SUPPLETIS018506	90	0	NULL	NULL	NULL	NULL
2015-09-18 00:00:00	PAIEMENTPARCARTE	SUBWAY-TADEN17/09	8	0	NULL	NULL	NULL	NULL
2015-09-18 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN17/09	8	0	NULL	NULL	NULL	NULL
2015-09-17 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN16/09	5	0	NULL	NULL	NULL	NULL
2015-09-16 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN15/09	14	0	NULL	NULL	NULL	NULL
2015-09-16 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN15/09	17	0	NULL	NULL	NULL	NULL
2015-09-14 00:00:00	RETRAITAUDISTRIBUTEUR	LESNEVEN12/0918H32	60	0	NULL	NULL	NULL	NULL
2015-09-14 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN11/09	7	0	NULL	NULL	NULL	NULL
2015-09-14 00:00:00	PAIEMENTPARCARTE	CASINOCARBSS184LESNEVEN13/09	65	0	NULL	NULL	NULL	NULL
2015-09-11 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN10/0908H03	80	0	NULL	NULL	NULL	NULL
2015-09-10 00:00:00	PAIEMENTPARCARTE	DECATHLON0720TADEN09/09	19	0	NULL	NULL	NULL	NULL
2015-09-10 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN09/09	3	0	NULL	NULL	NULL	NULL
2015-09-10 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN09/09	8	0	NULL	NULL	NULL	NULL
2015-09-09 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	383	0	NULL	NULL	NULL	NULL
2015-09-09 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN08/09	7	0	NULL	NULL	NULL	NULL
2015-09-09 00:00:00	PAIEMENTPARCARTE	MCDONALDQUEVERT08/09	7	0	NULL	NULL	NULL	NULL
2015-09-09 00:00:00	PAIEMENTPARCARTE	TABACPRESSELOTODINAN08/09	71	0	NULL	NULL	NULL	NULL
2015-09-08 00:00:00	PAIEMENTPARCARTE	SUBWAY-TADEN07/09	8	0	NULL	NULL	NULL	NULL
2015-09-08 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN07/09	8	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN04/09	5	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	FRAIS	OPERATIONETRANGER	0	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	RETRAITAUDISTRIBUTEUR	LESNEVEN05/0914H15	60	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	PAIEMENTPARCARTE	STYLECO7658LESNEVEN05/09	37	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	PAIEMENTPARCARTE	GOURMETWOKTADEN04/09	17	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	PAIEMENTPARCARTE	CDISCOUNTBORDEAUX04/09	14	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	PAIEMENTPARCARTE	CASINOCARBSS184LESNEVEN05/09	68	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66806/09	26	0	NULL	NULL	NULL	NULL
2015-09-07 00:00:00	WEBCOMPTEJOINTCMB	VIREMENTEMIS	650	0	NULL	NULL	NULL	NULL
2015-09-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN03/09	9	0	NULL	NULL	NULL	NULL
2015-09-03 00:00:00	FRAIS	OPERATIONETRANGER	1	0	NULL	NULL	NULL	NULL
2015-09-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN02/09	6	0	NULL	NULL	NULL	NULL
2015-09-03 00:00:00	PAIEMENTPARCARTE	DYN*DYN.COM/CHARGE603-66802/09	35	0	NULL	NULL	NULL	NULL
2015-09-02 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN01/0907H59	80	0	NULL	NULL	NULL	NULL
2015-09-01 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2015-09-01 00:00:00	PAIEMENTPARCARTE	CAMPINGMPALDINAN31/08	39	0	NULL	NULL	NULL	NULL
2015-09-01 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN31/08	6	0	NULL	NULL	NULL	NULL
2015-08-31 00:00:00	CHEQUEEMIS	5216271	65	0	NULL	NULL	NULL	NULL
2015-08-28 00:00:00	PRELEVEMENT	GAEL	1	0	NULL	NULL	NULL	NULL
2015-08-27 00:00:00	COTISATION	CARTEGOLDDITWINDUAL	80	0	NULL	NULL	NULL	NULL
2015-08-27 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	24	0	NULL	NULL	NULL	NULL
2015-08-27 00:00:00	VIREMENTENVOTREFAVEUR	APOLOGICAPOLOGIC52371128200001	0	2489	NULL	NULL	NULL	NULL
2015-08-26 00:00:00	PAIEMENTPARCARTE	SFRCBONESHOTPUTEAUX24/08	50	0	NULL	NULL	NULL	NULL
2015-08-26 00:00:00	FRAIS	COMMISSIOND'INTERVENTION	24	0	NULL	NULL	NULL	NULL
2015-08-26 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN25/08	13	0	NULL	NULL	NULL	NULL
2015-08-25 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN24/0817H52	80	0	NULL	NULL	NULL	NULL
2015-08-25 00:00:00	PAIEMENTPARCARTE	CAMPINGMPALDINAN24/08	39	0	NULL	NULL	NULL	NULL
2015-08-25 00:00:00	PAIEMENTPARCARTE	TABACPRESSELOTODINAN24/08	70	0	NULL	NULL	NULL	NULL
2015-08-24 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH21/0813H46	60	0	NULL	NULL	NULL	NULL
2015-08-24 00:00:00	RETRAITAUDISTRIBUTEUR	06301BRESTSIAM21/0818H08	60	0	NULL	NULL	NULL	NULL
2015-08-24 00:00:00	PAIEMENTPARCARTE	SOMOBADACTADEN21/08	64	0	NULL	NULL	NULL	NULL
2015-08-24 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN22/08	17	0	NULL	NULL	NULL	NULL
2015-08-20 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN19/0818H11	80	0	NULL	NULL	NULL	NULL
2015-08-19 00:00:00	PAIEMENTPARCARTE	CAMPINGMPALDINAN17/08	39	0	NULL	NULL	NULL	NULL
2015-08-19 00:00:00	PAIEMENTPARCARTE	KARINECOIFFUREDINAN18/08	17	0	NULL	NULL	NULL	NULL
2015-08-19 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN18/08	6	0	NULL	NULL	NULL	NULL
2015-08-18 00:00:00	PRELEVEMENT	SUPPLETIS018506	90	0	NULL	NULL	NULL	NULL
2015-08-17 00:00:00	RETRAITAUDISTRIBUTEUR	LESNEVEN15/0815H43	80	0	NULL	NULL	NULL	NULL
2015-08-17 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN15/08	10	0	NULL	NULL	NULL	NULL
2015-08-14 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH13/0812H56	60	0	NULL	NULL	NULL	NULL
2015-08-14 00:00:00	CHEQUEEMIS	5216276	16	0	NULL	NULL	NULL	NULL
2015-08-11 00:00:00	RETRAITAUDISTRIBUTEUR	DINANINTERMARCH10/0813H11	60	0	NULL	NULL	NULL	NULL
2015-08-11 00:00:00	PAIEMENTPARCARTE	CAMPINGMPALDINAN10/08	39	0	NULL	NULL	NULL	NULL
2015-08-11 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN10/08	12	0	NULL	NULL	NULL	NULL
2015-08-10 00:00:00	PAIEMENTPARCARTE	SMCASINOCS184LESNEVEN07/08	10	0	NULL	NULL	NULL	NULL
2015-08-10 00:00:00	PAIEMENTPARCARTE	SOMOBASTATIONTADEN07/08	52	0	NULL	NULL	NULL	NULL
2015-08-07 00:00:00	PRELEVEMENT	PRETPERSONNEL018506	383	0	NULL	NULL	NULL	NULL
2015-08-06 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN05/0818H39	80	0	NULL	NULL	NULL	NULL
2015-08-06 00:00:00	PAIEMENTPARCARTE	LE1DELAPLACEDINAN05/08	58	0	NULL	NULL	NULL	NULL
2015-08-06 00:00:00	PAIEMENTPARCARTE	LE40BOULEVARD-01QUEVERT05/08	6	0	NULL	NULL	NULL	NULL
2015-08-05 00:00:00	PAIEMENTPARCARTE	SUBWAY-TADEN04/08	8	0	NULL	NULL	NULL	NULL
2015-08-05 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN04/08	15	0	NULL	NULL	NULL	NULL
2015-08-05 00:00:00	WEBCOMPTEJOINTCMB	VIREMENTEMIS	650	0	NULL	NULL	NULL	NULL
2015-08-04 00:00:00	PAIEMENTPARCARTE	SUBWAY-TADEN03/08	8	0	NULL	NULL	NULL	NULL
2015-08-04 00:00:00	PAIEMENTPARCARTE	CAMPINGMPALDINAN03/08	39	0	NULL	NULL	NULL	NULL
2015-08-04 00:00:00	PAIEMENTPARCARTE	CARREFOURCITYDINAN03/08	8	0	NULL	NULL	NULL	NULL
2015-08-04 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN03/08	6	0	NULL	NULL	NULL	NULL
2015-08-03 00:00:00	COTISATION	COMPTESERVICEOPTION2	6	0	NULL	NULL	NULL	NULL
2015-08-03 00:00:00	PAIEMENTPARCARTE	UTILELESNEVENSTMEEN01/08	30	0	NULL	NULL	NULL	NULL
2015-08-03 00:00:00	PAIEMENTPARCARTE	CELIOLESNEVEN01/08	89	0	NULL	NULL	NULL	NULL
2015-08-03 00:00:00	PAIEMENTPARCARTE	CACHECACHELESNEVEN01/08	57	0	NULL	NULL	NULL	NULL
2015-08-03 00:00:00	PAIEMENTPARCARTE	INTERMARCHETADEN31/07	22	0	NULL	NULL	NULL	NULL
2015-07-30 00:00:00	PRELEVEMENT	GAEL	1	0	NULL	NULL	NULL	NULL
2015-07-30 00:00:00	RETRAITAUDISTRIBUTEUR	DINAN29/0720H57	60	0	NULL	NULL	NULL	NULL
2015-07-29 00:00:00	PAIEMENTPARCARTE	CAMPINGMPALDINAN28/07	29	0	NULL	NULL	NULL	NULL
2015-07-29 00:00:00	PAIEMENTPARCARTE	LESVOYAGEURSDINAN28/07	17	0	NULL	NULL	NULL	NULL
2015-07-28 00:00:00	PRELEVEMENT	SUPPLETIS018506	97	0	NULL	NULL	NULL	NULL
2015-07-28 00:00:00	PAIEMENTPARCARTE	STATIONU29LANDIVISIAU27/07	66	0	NULL	NULL	NULL	NULL
2015-07-28 00:00:00	PAIEMENTPARCARTE	INTERHOTELTADEN27/07	76	0	NULL	NULL	NULL	NULL
2015-07-28 00:00:00	PAIEMENTPARCARTE	CARREFOURMARKETQUEVERT27/07	26	0	NULL	NULL	NULL	NULL
2015-07-27 00:00:00	RETRAITAUDISTRIBUTEUR	06323LESNEVEN25/0716H00	60	0	NULL	NULL	NULL	NULL
2015-07-27 00:00:00	PAIEMENTPARCARTE	PHARMACIEROUDALESNEVEN25/07	5	0	NULL	NULL	NULL	NULL
2015-07-27 00:00:00	PAIEMENTPARCARTE	MARIEMARIELESNEVEN25/07	96	0	NULL	NULL	NULL	NULL
2015-07-27 00:00:00	PAIEMENTPARCARTE	LIDAHOLESNEVEN25/07	73	0	NULL	NULL	NULL	NULL
